2025年1回京都7日目 1R,2025022208010701,03Ｄ  
2025年1回東京7日目12R,2025022205010712,0DＣ  
2025年1回東京7日目11R,2025022205010711,03Ｄ  
2025年1回東京7日目10R,2025022205010710,0DＣ  
2025年1回東京7日目 9R,2025022205010709,02Ｂ  
2025年1回東京7日目 8R,2025022205010708,0DＣ  
2025年1回東京7日目 7R,2025022205010707,0DＣ  
2025年1回東京7日目 6R,2025022205010706,0DＣ  
2025年1回東京7日目 5R,2025022205010705,03Ｄ  
2025年1回東京7日目 4R,2025022205010704,0DＣ  
2025年1回東京7日目 3R,2025022205010703,02Ｂ  
2025年1回東京7日目 2R,2025022205010702,02Ｂ  
2025年1回東京7日目 1R,2025022205010701,0DＣ  
2025年1回小倉9日目12R,2025022210010912,03Ｄ  
2025年1回小倉9日目11R,2025022210010911,03Ｄ  
2025年1回小倉9日目10R,2025022210010910,03Ｄ  
2025年1回小倉9日目 9R,2025022210010909,03Ｄ  
2025年1回小倉9日目 8R,2025022210010908,0DＣ  
2025年1回小倉9日目 7R,2025022210010907,0DＣ  
2025年1回小倉9日目 6R,2025022210010906,03Ｄ  
2025年1回小倉9日目 3R,2025022210010903,03Ｄ  
2025年1回小倉9日目 2R,2025022210010902,03Ｄ  
2025年1回小倉9日目 1R,2025022210010901,03Ｄ  
2025年1回東京6日目12R,2025021605010612,03Ｄ  
2025年1回東京6日目11R,2025021605010611,0DＣ  
2025年1回東京6日目10R,2025021605010610,0DＣ  
2025年1回東京6日目 9R,2025021605010609,03Ｄ  
2025年1回東京6日目 8R,2025021605010608,03Ｄ  
2025年1回東京6日目 7R,2025021605010607,02Ｂ  
2025年1回東京6日目 6R,2025021605010606,0DＣ  
2025年1回東京6日目 5R,2025021605010605,02Ｂ  
2025年1回東京6日目 4R,2025021605010604,0DＣ  
2025年1回東京6日目 3R,2025021605010603,03Ｄ  
2025年1回東京6日目 2R,2025021605010602,03Ｄ  
2025年1回東京6日目 1R,2025021605010601,0DＣ  
2025年1回京都6日目12R,2025021608010612,03Ｄ  
2025年1回京都6日目11R,2025021608010611,03Ｄ  
2025年1回京都6日目10R,2025021608010610,0DＣ  
2025年1回京都6日目 9R,2025021608010609,0DＣ  
2025年1回京都6日目 8R,2025021608010608,03Ｄ  
2025年1回京都6日目 7R,2025021608010607,0DＣ  
2025年1回京都6日目 6R,2025021608010606,0DＣ  
2025年1回京都6日目 5R,2025021608010605,03Ｄ  
2025年1回京都6日目 4R,2025021608010604,0DＣ  
2025年1回京都6日目 3R,2025021608010603,03Ｄ  
2025年1回京都6日目 2R,2025021608010602,06Ｅ  
2025年1回京都6日目 1R,2025021608010601,0DＣ  
2025年1回小倉8日目12R,2025021610010812,06Ｅ  
2025年1回小倉8日目11R,2025021610010811,03Ｄ  
2025年1回小倉8日目10R,2025021610010810,03Ｄ  
2025年1回小倉8日目 9R,2025021610010809,03Ｄ  
2025年1回小倉8日目 8R,2025021610010808,03Ｄ  
2025年1回小倉8日目 7R,2025021610010807,03Ｄ  
2025年1回小倉8日目 6R,2025021610010806,0DＣ  
2025年1回小倉8日目 5R,2025021610010805,03Ｄ  
2025年1回小倉8日目 3R,2025021610010803,0DＣ  
2025年1回小倉8日目 2R,2025021610010802,0DＣ  
2025年1回小倉8日目 1R,2025021610010801,03Ｄ  
2025年1回小倉7日目12R,2025021510010712,03Ｄ  
2025年1回小倉7日目11R,2025021510010711,03Ｄ  
2025年1回小倉7日目10R,2025021510010710,03Ｄ  
2025年1回小倉7日目 9R,2025021510010709,0DＣ  
2025年1回小倉7日目 7R,2025021510010707,03Ｄ  
2025年1回小倉7日目 6R,2025021510010706,06Ｅ  
2025年1回小倉7日目 5R,2025021510010705,03Ｄ  
2025年1回小倉7日目 3R,2025021510010703,03Ｄ  
2025年1回小倉7日目 2R,2025021510010702,02Ｂ  
2025年1回小倉7日目 1R,2025021510010701,03Ｄ  
2025年1回東京5日目12R,2025021505010512,0DＣ  
2025年1回東京5日目11R,2025021505010511,0DＣ  
2025年1回東京5日目10R,2025021505010510,0DＣ  
2025年1回東京5日目 9R,2025021505010509,02Ｂ  
2025年1回東京5日目 8R,2025021505010508,0DＣ  
2025年1回東京5日目 7R,2025021505010507,02Ｂ  
2025年1回東京5日目 6R,2025021505010506,0DＣ  
2025年1回東京5日目 5R,2025021505010505,0DＣ  
2025年1回東京5日目 4R,2025021505010504,03Ｄ  
2025年1回東京5日目 3R,2025021505010503,03Ｄ  
2025年1回東京5日目 2R,2025021505010502,0DＣ  
2025年1回東京5日目 1R,2025021505010501,03Ｄ  
2025年1回京都5日目12R,2025021508010512,03Ｄ  
2025年1回京都5日目11R,2025021508010511,0DＣ  
2025年1回京都5日目10R,2025021508010510,03Ｄ  
2025年1回京都5日目 9R,2025021508010509,0DＣ  
2025年1回京都5日目 8R,2025021508010508,0DＣ  
2025年1回京都5日目 7R,2025021508010507,0DＣ  
2025年1回京都5日目 6R,2025021508010506,0DＣ  
2025年1回京都5日目 5R,2025021508010505,03Ｄ  
2025年1回京都5日目 4R,2025021508010504,0DＣ  
2025年1回京都5日目 3R,2025021508010503,0DＣ  
2025年1回京都5日目 2R,2025021508010502,0DＣ  
2025年1回京都5日目 1R,2025021508010501,0DＣ  
2025年1回京都3日目12R,2025021008010312,0DＣ  
2025年1回京都3日目11R,2025021008010311,0DＣ  
2025年1回京都3日目10R,2025021008010310,0DＣ  
2025年1回京都3日目 9R,2025021008010309,03Ｄ  
2025年1回京都3日目 8R,2025021008010308,03Ｄ  
2025年1回京都3日目 7R,2025021008010307,03Ｄ  
2025年1回京都3日目 6R,2025021008010306,0DＣ  
2025年1回京都3日目 5R,2025021008010305,0DＣ  
2025年1回京都3日目 4R,2025021008010304,03Ｄ  
2025年1回京都3日目 3R,2025021008010303,03Ｄ  
2025年1回京都3日目 2R,2025021008010302,03Ｄ  
2025年1回京都3日目 1R,2025021008010301,03Ｄ  
2025年1回東京4日目12R,2025020905010412,0DＣ  
2025年1回東京4日目11R,2025020905010411,0DＣ  
2025年1回東京4日目10R,2025020905010410,03Ｄ  
2025年1回東京4日目 9R,2025020905010409,02Ｂ  
2025年1回東京4日目 8R,2025020905010408,0DＣ  
2025年1回東京4日目 7R,2025020905010407,03Ｄ  
2025年1回東京4日目 6R,2025020905010406,0DＣ  
2025年1回東京4日目 5R,2025020905010405,03Ｄ  
2025年1回東京4日目 4R,2025020905010404,03Ｄ  
2025年1回東京4日目 3R,2025020905010403,03Ｄ  
2025年1回東京4日目 2R,2025020905010402,0DＣ  
2025年1回東京4日目 1R,2025020905010401,0DＣ  
2025年1回京都4日目12R,2025020908010412,03Ｄ  
2025年1回京都4日目11R,2025020908010411,0DＣ  
2025年1回京都4日目10R,2025020908010410,0DＣ  
2025年1回京都4日目 9R,2025020908010409,0DＣ  
2025年1回京都4日目 8R,2025020908010408,03Ｄ  
2025年1回京都4日目 7R,2025020908010407,03Ｄ  
2025年1回京都4日目 6R,2025020908010406,03Ｄ  
2025年1回京都4日目 5R,2025020908010405,03Ｄ  
2025年1回京都4日目 4R,2025020908010404,02Ｂ  
2025年1回京都4日目 3R,2025020908010403,03Ｄ  
2025年1回京都4日目 2R,2025020908010402,06Ｅ  
2025年1回京都4日目 1R,2025020908010401,03Ｄ  
2025年1回小倉6日目12R,2025020910010612,06Ｅ  
2025年1回小倉6日目11R,2025020910010611,03Ｄ  
2025年1回小倉6日目10R,2025020910010610,0DＣ  
2025年1回小倉6日目 9R,2025020910010609,0DＣ  
2025年1回小倉6日目 8R,2025020910010608,0DＣ  
2025年1回小倉6日目 7R,2025020910010607,03Ｄ  
2025年1回小倉6日目 6R,2025020910010606,03Ｄ  
2025年1回小倉6日目 5R,2025020910010605,06Ｅ  
2025年1回小倉6日目 3R,2025020910010603,0DＣ  
2025年1回小倉6日目 2R,2025020910010602,03Ｄ  
2025年1回小倉6日目 1R,2025020910010601,03Ｄ  
2025年1回東京3日目12R,2025020805010312,03Ｄ  
2025年1回東京3日目11R,2025020805010311,0DＣ  
2025年1回東京3日目10R,2025020805010310,03Ｄ  
2025年1回東京3日目 9R,2025020805010309,0DＣ  
2025年1回東京3日目 8R,2025020805010308,0DＣ  
2025年1回東京3日目 7R,2025020805010307,0DＣ  
2025年1回東京3日目 6R,2025020805010306,0DＣ  
2025年1回東京3日目 5R,2025020805010305,0DＣ  
2025年1回東京3日目 4R,2025020805010304,03Ｄ  
2025年1回東京3日目 3R,2025020805010303,0DＣ  
2025年1回東京3日目 2R,2025020805010302,03Ｄ  
2025年1回東京3日目 1R,2025020805010301,0DＣ  
2025年1回小倉5日目12R,2025020810010512,03Ｄ  
2025年1回小倉5日目11R,2025020810010511,03Ｄ  
2025年1回小倉5日目10R,2025020810010510,03Ｄ  
2025年1回小倉5日目 9R,2025020810010509,03Ｄ  
2025年1回小倉5日目 8R,2025020810010508,0DＣ  
2025年1回小倉5日目 7R,2025020810010507,03Ｄ  
2025年1回小倉5日目 6R,2025020810010506,03Ｄ  
2025年1回小倉5日目 3R,2025020810010503,0DＣ  
2025年1回小倉5日目 2R,2025020810010502,0DＣ  
2025年1回小倉5日目 1R,2025020810010501,0DＣ  
2025年1回京都2日目12R,2025020208010212,03Ｄ  
2025年1回京都2日目11R,2025020208010211,0DＣ  
2025年1回京都2日目10R,2025020208010210,0DＣ  
2025年1回京都2日目 9R,2025020208010209,03Ｄ  
2025年1回京都2日目 8R,2025020208010208,03Ｄ  
2025年1回京都2日目 7R,2025020208010207,0DＣ  
2025年1回京都2日目 6R,2025020208010206,03Ｄ  
2025年1回京都2日目 5R,2025020208010205,03Ｄ  
2025年1回京都2日目 4R,2025020208010204,0DＣ  
2025年1回京都2日目 3R,2025020208010203,03Ｄ  
2025年1回京都2日目 2R,2025020208010202,02Ｂ  
2025年1回京都2日目 1R,2025020208010201,03Ｄ  
2025年1回東京2日目12R,2025020205010212,06Ｅ  
2025年1回東京2日目11R,2025020205010211,0DＣ  
2025年1回東京2日目10R,2025020205010210,03Ｄ  
2025年1回東京2日目 9R,2025020205010209,02Ｂ  
2025年1回東京2日目 8R,2025020205010208,03Ｄ  
2025年1回東京2日目 7R,2025020205010207,0DＣ  
2025年1回東京2日目 6R,2025020205010206,0DＣ  
2025年1回東京2日目 5R,2025020205010205,0DＣ  
2025年1回東京2日目 4R,2025020205010204,03Ｄ  
2025年1回東京2日目 3R,2025020205010203,02Ｂ  
2025年1回東京2日目 2R,2025020205010202,02Ｂ  
2025年1回東京2日目 1R,2025020205010201,0DＣ  
2025年1回小倉4日目12R,2025020210010412,03Ｄ  
2025年1回小倉4日目11R,2025020210010411,03Ｄ  
2025年1回小倉4日目10R,2025020210010410,03Ｄ  
2025年1回小倉4日目 9R,2025020210010409,0DＣ  
2025年1回小倉4日目 8R,2025020210010408,0DＣ  
2025年1回小倉4日目 7R,2025020210010407,0DＣ  
2025年1回小倉4日目 6R,2025020210010406,0DＣ  
2025年1回小倉4日目 5R,2025020210010405,03Ｄ  
2025年1回小倉4日目 3R,2025020210010403,03Ｄ  
2025年1回小倉4日目 2R,2025020210010402,0DＣ  
2025年1回小倉4日目 1R,2025020210010401,0DＣ  
2025年1回小倉3日目12R,2025020110010312,03Ｄ  
2025年1回小倉3日目11R,2025020110010311,03Ｄ  
2025年1回小倉3日目10R,2025020110010310,03Ｄ  
2025年1回小倉3日目 9R,2025020110010309,03Ｄ  
2025年1回小倉3日目 8R,2025020110010308,06Ｅ  
2025年1回小倉3日目 7R,2025020110010307,03Ｄ  
2025年1回小倉3日目 6R,2025020110010306,03Ｄ  
2025年1回小倉3日目 3R,2025020110010303,03Ｄ  
2025年1回小倉3日目 2R,2025020110010302,03Ｄ  
2025年1回小倉3日目 1R,2025020110010301,0DＣ  
2025年1回東京1日目12R,2025020105010112,0DＣ  
2025年1回東京1日目11R,2025020105010111,03Ｄ  
2025年1回東京1日目10R,2025020105010110,0DＣ  
2025年1回東京1日目 9R,2025020105010109,0DＣ  
2025年1回東京1日目 8R,2025020105010108,03Ｄ  
2025年1回東京1日目 7R,2025020105010107,0DＣ  
2025年1回東京1日目 6R,2025020105010106,0DＣ  
2025年1回東京1日目 5R,2025020105010105,03Ｄ  
2025年1回東京1日目 4R,2025020105010104,02Ｂ  
2025年1回東京1日目 3R,2025020105010103,03Ｄ  
2025年1回東京1日目 2R,2025020105010102,03Ｄ  
2025年1回東京1日目 1R,2025020105010101,0DＣ  
2025年1回京都1日目12R,2025020108010112,03Ｄ  
2025年1回京都1日目11R,2025020108010111,03Ｄ  
2025年1回京都1日目10R,2025020108010110,02Ｂ  
2025年1回京都1日目 9R,2025020108010109,0DＣ  
2025年1回京都1日目 8R,2025020108010108,03Ｄ  
2025年1回京都1日目 7R,2025020108010107,0DＣ  
2025年1回京都1日目 6R,2025020108010106,03Ｄ  
2025年1回京都1日目 5R,2025020108010105,0DＣ  
2025年1回京都1日目 4R,2025020108010104,0DＣ  
2025年1回京都1日目 3R,2025020108010103,0DＣ  
2025年1回京都1日目 2R,2025020108010102,03Ｄ  
2025年1回京都1日目 1R,2025020108010101,0DＣ  
2025年1回中山9日目12R,2025012606010912,03Ｄ  
2025年1回中山9日目11R,2025012606010911,0DＣ  
2025年1回中山9日目10R,2025012606010910,03Ｄ  
2025年1回中山9日目 9R,2025012606010909,02Ｂ  
2025年1回中山9日目 8R,2025012606010908,03Ｄ  
2025年1回中山9日目 7R,2025012606010907,0DＣ  
2025年1回中山9日目 6R,2025012606010906,0DＣ  
2025年1回中山9日目 5R,2025012606010905,0DＣ  
2025年1回中山9日目 4R,2025012606010904,03Ｄ  
2025年1回中山9日目 3R,2025012606010903,02Ｂ  
2025年1回中山9日目 2R,2025012606010902,03Ｄ  
2025年1回中山9日目 1R,2025012606010901,03Ｄ  
2025年1回中京9日目12R,2025012607010912,03Ｄ  
2025年1回中京9日目11R,2025012607010911,0DＣ  
2025年1回中京9日目10R,2025012607010910,03Ｄ  
2025年1回中京9日目 9R,2025012607010909,02Ｂ  
2025年1回中京9日目 8R,2025012607010908,03Ｄ  
2025年1回中京9日目 7R,2025012607010907,03Ｄ  
2025年1回中京9日目 6R,2025012607010906,0DＣ  
2025年1回中京9日目 5R,2025012607010905,03Ｄ  
2025年1回中京9日目 4R,2025012607010904,02Ｂ  
2025年1回中京9日目 3R,2025012607010903,02Ｂ  
2025年1回中京9日目 2R,2025012607010902,0DＣ  
2025年1回中京9日目 1R,2025012607010901,03Ｄ  
2025年1回小倉2日目12R,2025012610010212,0DＣ  
2025年1回小倉2日目11R,2025012610010211,03Ｄ  
2025年1回小倉2日目10R,2025012610010210,03Ｄ  
2025年1回小倉2日目 9R,2025012610010209,03Ｄ  
2025年1回小倉2日目 8R,2025012610010208,03Ｄ  
2025年1回小倉2日目 7R,2025012610010207,06Ｅ  
2025年1回小倉2日目 6R,2025012610010206,03Ｄ  
2025年1回小倉2日目 5R,2025012610010205,0DＣ  
2025年1回小倉2日目 3R,2025012610010203,03Ｄ  
2025年1回小倉2日目 2R,2025012610010202,0DＣ  
2025年1回小倉2日目 1R,2025012610010201,03Ｄ  
2025年1回中山8日目12R,2025012506010812,0DＣ  
2025年1回中山8日目11R,2025012506010811,03Ｄ  
2025年1回中山8日目10R,2025012506010810,02Ｂ  
2025年1回中山8日目 9R,2025012506010809,03Ｄ  
2025年1回中山8日目 8R,2025012506010808,0DＣ  
2025年1回中山8日目 7R,2025012506010807,0DＣ  
2025年1回中山8日目 6R,2025012506010806,02Ｂ  
2025年1回中山8日目 5R,2025012506010805,03Ｄ  
2025年1回中山8日目 4R,2025012506010804,03Ｄ  
2025年1回中山8日目 3R,2025012506010803,0DＣ  
2025年1回中山8日目 2R,2025012506010802,0DＣ  
2025年1回中山8日目 1R,2025012506010801,0DＣ  
2025年1回中京8日目12R,2025012507010812,0DＣ  
2025年1回中京8日目11R,2025012507010811,03Ｄ  
2025年1回中京8日目10R,2025012507010810,03Ｄ  
2025年1回中京8日目 9R,2025012507010809,0DＣ  
2025年1回中京8日目 8R,2025012507010808,02Ｂ  
2025年1回中京8日目 7R,2025012507010807,0DＣ  
2025年1回中京8日目 6R,2025012507010806,03Ｄ  
2025年1回中京8日目 5R,2025012507010805,0DＣ  
2025年1回中京8日目 4R,2025012507010804,03Ｄ  
2025年1回中京8日目 3R,2025012507010803,03Ｄ  
2025年1回中京8日目 2R,2025012507010802,03Ｄ  
2025年1回中京8日目 1R,2025012507010801,03Ｄ  
2025年1回小倉1日目12R,2025012510010112,03Ｄ  
2025年1回小倉1日目11R,2025012510010111,03Ｄ  
2025年1回小倉1日目10R,2025012510010110,03Ｄ  
2025年1回小倉1日目 9R,2025012510010109,0DＣ  
2025年1回小倉1日目 8R,2025012510010108,03Ｄ  
2025年1回小倉1日目 7R,2025012510010107,0DＣ  
2025年1回小倉1日目 6R,2025012510010106,0DＣ  
2025年1回小倉1日目 3R,2025012510010103,0DＣ  
2025年1回小倉1日目 2R,2025012510010102,0DＣ  
2025年1回小倉1日目 1R,2025012510010101,03Ｄ  
2025年1回中山7日目12R,2025011906010712,03Ｄ  
2025年1回中山7日目11R,2025011906010711,06Ｅ  
2025年1回中山7日目10R,2025011906010710,0DＣ  
2025年1回中山7日目 9R,2025011906010709,03Ｄ  
2025年1回中山7日目 8R,2025011906010708,02Ｂ  
2025年1回中山7日目 7R,2025011906010707,0DＣ  
2025年1回中山7日目 6R,2025011906010706,0DＣ  
2025年1回中山7日目 5R,2025011906010705,03Ｄ  
2025年1回中山7日目 3R,2025011906010703,06Ｅ  
2025年1回中山7日目 2R,2025011906010702,03Ｄ  
2025年1回中山7日目 1R,2025011906010701,02Ｂ  
2025年1回中京7日目12R,2025011907010712,0DＣ  
2025年1回中京7日目11R,2025011907010711,0DＣ  
2025年1回中京7日目10R,2025011907010710,0DＣ  
2025年1回中京7日目 9R,2025011907010709,03Ｄ  
2025年1回中京7日目 8R,2025011907010708,0DＣ  
2025年1回中京7日目 7R,2025011907010707,0DＣ  
2025年1回中京7日目 6R,2025011907010706,02Ｂ  
2025年1回中京7日目 5R,2025011907010705,03Ｄ  
2025年1回中京7日目 4R,2025011907010704,03Ｄ  
2025年1回中京7日目 3R,2025011907010703,03Ｄ  
2025年1回中京7日目 2R,2025011907010702,0DＣ  
2025年1回中京7日目 1R,2025011907010701,03Ｄ  
2025年1回中京6日目12R,2025011807010612,03Ｄ  
2025年1回中京6日目11R,2025011807010611,0DＣ  
2025年1回中京6日目10R,2025011807010610,03Ｄ  
2025年1回中京6日目 9R,2025011807010609,03Ｄ  
2025年1回中京6日目 8R,2025011807010608,03Ｄ  
2025年1回中京6日目 7R,2025011807010607,02Ｂ  
2025年1回中京6日目 6R,2025011807010606,0DＣ  
2025年1回中京6日目 5R,2025011807010605,02Ｂ  
2025年1回中京6日目 4R,2025011807010604,02Ｂ  
2025年1回中京6日目 3R,2025011807010603,03Ｄ  
2025年1回中京6日目 2R,2025011807010602,03Ｄ  
2025年1回中京6日目 1R,2025011807010601,0DＣ  
2025年1回中山6日目12R,2025011806010612,03Ｄ  
2025年1回中山6日目11R,2025011806010611,0DＣ  
2025年1回中山6日目10R,2025011806010610,03Ｄ  
2025年1回中山6日目 9R,2025011806010609,0DＣ  
2025年1回中山6日目 8R,2025011806010608,03Ｄ  
2025年1回中山6日目 7R,2025011806010607,03Ｄ  
2025年1回中山6日目 6R,2025011806010606,0DＣ  
2025年1回中山6日目 5R,2025011806010605,02Ｂ  
2025年1回中山6日目 3R,2025011806010603,03Ｄ  
2025年1回中山6日目 2R,2025011806010602,0DＣ  
2025年1回中山6日目 1R,2025011806010601,0DＣ  
2025年1回中京5日目12R,2025011307010512,03Ｄ  
2025年1回中京5日目11R,2025011307010511,0DＣ  
2025年1回中京5日目10R,2025011307010510,0DＣ  
2025年1回中京5日目 9R,2025011307010509,02Ｂ  
2025年1回中京5日目 8R,2025011307010508,0DＣ  
2025年1回中京5日目 7R,2025011307010507,03Ｄ  
2025年1回中京5日目 6R,2025011307010506,03Ｄ  
2025年1回中京5日目 5R,2025011307010505,0DＣ  
2025年1回中京5日目 4R,2025011307010504,0DＣ  
2025年1回中京5日目 3R,2025011307010503,0DＣ  
2025年1回中京5日目 2R,2025011307010502,0DＣ  
2025年1回中京5日目 1R,2025011307010501,03Ｄ  
2025年1回中山5日目12R,2025011306010512,0DＣ  
2025年1回中山5日目11R,2025011306010511,0DＣ  
2025年1回中山5日目10R,2025011306010510,03Ｄ  
2025年1回中山5日目 9R,2025011306010509,03Ｄ  
2025年1回中山5日目 8R,2025011306010508,0DＣ  
2025年1回中山5日目 7R,2025011306010507,0DＣ  
2025年1回中山5日目 6R,2025011306010506,03Ｄ  
2025年1回中山5日目 5R,2025011306010505,03Ｄ  
2025年1回中山5日目 3R,2025011306010503,03Ｄ  
2025年1回中山5日目 2R,2025011306010502,0DＣ  
2025年1回中山5日目 1R,2025011306010501,0DＣ  
2025年1回中京4日目12R,2025011207010412,0DＣ  
2025年1回中京4日目11R,2025011207010411,03Ｄ  
2025年1回中京4日目10R,2025011207010410,03Ｄ  
2025年1回中京4日目 9R,2025011207010409,03Ｄ  
2025年1回中京4日目 8R,2025011207010408,02Ｂ  
2025年1回中京4日目 7R,2025011207010407,07Ａ  
2025年1回中京4日目 6R,2025011207010406,0DＣ  
2025年1回中京4日目 5R,2025011207010405,03Ｄ  
2025年1回中京4日目 3R,2025011207010403,02Ｂ  
2025年1回中京4日目 2R,2025011207010402,0DＣ  
2025年1回中京4日目 1R,2025011207010401,03Ｄ  
2025年1回中山4日目12R,2025011206010412,03Ｄ  
2025年1回中山4日目11R,2025011206010411,03Ｄ  
2025年1回中山4日目10R,2025011206010410,0DＣ  
2025年1回中山4日目 9R,2025011206010409,0DＣ  
2025年1回中山4日目 8R,2025011206010408,02Ｂ  
2025年1回中山4日目 7R,2025011206010407,03Ｄ  
2025年1回中山4日目 6R,2025011206010406,0DＣ  
2025年1回中山4日目 5R,2025011206010405,0DＣ  
2025年1回中山4日目 4R,2025011206010404,02Ｂ  
2025年1回中山4日目 3R,2025011206010403,03Ｄ  
2025年1回中山4日目 2R,2025011206010402,0DＣ  
2025年1回中山4日目 1R,2025011206010401,0DＣ  
2025年1回中京3日目12R,2025011107010312,0DＣ  
2025年1回中京3日目11R,2025011107010311,0DＣ  
2025年1回中京3日目10R,2025011107010310,03Ｄ  
2025年1回中京3日目 9R,2025011107010309,0DＣ  
2025年1回中京3日目 7R,2025011107010307,02Ｂ  
2025年1回中京3日目 6R,2025011107010306,02Ｂ  
2025年1回中京3日目 5R,2025011107010305,02Ｂ  
2025年1回中京3日目 4R,2025011107010304,0DＣ  
2025年1回中京3日目 3R,2025011107010303,0DＣ  
2025年1回中京3日目 2R,2025011107010302,03Ｄ  
2025年1回中京3日目 1R,2025011107010301,07Ａ  
2025年1回中山3日目12R,2025011106010312,0DＣ  
2025年1回中山3日目11R,2025011106010311,0DＣ  
2025年1回中山3日目10R,2025011106010310,03Ｄ  
2025年1回中山3日目 9R,2025011106010309,07Ａ  
2025年1回中山3日目 8R,2025011106010308,03Ｄ  
2025年1回中山3日目 7R,2025011106010307,0DＣ  
2025年1回中山3日目 6R,2025011106010306,0DＣ  
2025年1回中山3日目 5R,2025011106010305,03Ｄ  
2025年1回中山3日目 4R,2025011106010304,0DＣ  
2025年1回中山3日目 3R,2025011106010303,03Ｄ  
2025年1回中山3日目 2R,2025011106010302,0DＣ  
2025年1回中山3日目 1R,2025011106010301,0DＣ  
2025年1回中京2日目12R,2025010607010212,02Ｂ  
2025年1回中京2日目11R,2025010607010211,03Ｄ  
2025年1回中京2日目10R,2025010607010210,0DＣ  
2025年1回中京2日目 9R,2025010607010209,03Ｄ  
2025年1回中京2日目 8R,2025010607010208,0DＣ  
2025年1回中京2日目 7R,2025010607010207,02Ｂ  
2025年1回中京2日目 6R,2025010607010206,02Ｂ  
2025年1回中京2日目 5R,2025010607010205,02Ｂ  
2025年1回中京2日目 4R,2025010607010204,02Ｂ  
2025年1回中京2日目 3R,2025010607010203,0DＣ  
2025年1回中京2日目 2R,2025010607010202,02Ｂ  
2025年1回中京2日目 1R,2025010607010201,03Ｄ  
2025年1回中山2日目12R,2025010606010212,03Ｄ  
2025年1回中山2日目11R,2025010606010211,03Ｄ  
2025年1回中山2日目10R,2025010606010210,03Ｄ  
2025年1回中山2日目 9R,2025010606010209,0DＣ  
2025年1回中山2日目 7R,2025010606010207,0DＣ  
2025年1回中山2日目 6R,2025010606010206,0DＣ  
2025年1回中山2日目 5R,2025010606010205,03Ｄ  
2025年1回中山2日目 4R,2025010606010204,03Ｄ  
2025年1回中山2日目 3R,2025010606010203,0DＣ  
2025年1回中山2日目 2R,2025010606010202,03Ｄ  
2025年1回中山2日目 1R,2025010606010201,0DＣ  
2025年1回中山1日目12R,2025010506010112,0DＣ  
2025年1回中山1日目11R,2025010506010111,0DＣ  
2025年1回中山1日目10R,2025010506010110,0DＣ  
2025年1回中山1日目 9R,2025010506010109,02Ｂ  
2025年1回中山1日目 8R,2025010506010108,0DＣ  
2025年1回中山1日目 7R,2025010506010107,03Ｄ  
2025年1回中山1日目 6R,2025010506010106,03Ｄ  
2025年1回中山1日目 5R,2025010506010105,0DＣ  
2025年1回中山1日目 4R,2025010506010104,03Ｄ  
2025年1回中山1日目 3R,2025010506010103,03Ｄ  
2025年1回中山1日目 2R,2025010506010102,02Ｂ  
2025年1回中山1日目 1R,2025010506010101,0DＣ  
2025年1回中京1日目12R,2025010507010112,0DＣ  
2025年1回中京1日目11R,2025010507010111,0DＣ  
2025年1回中京1日目10R,2025010507010110,03Ｄ  
2025年1回中京1日目 9R,2025010507010109,0DＣ  
2025年1回中京1日目 8R,2025010507010108,03Ｄ  
2025年1回中京1日目 7R,2025010507010107,0DＣ  
2025年1回中京1日目 6R,2025010507010106,02Ｂ  
2025年1回中京1日目 5R,2025010507010105,0DＣ  
2025年1回中京1日目 4R,2025010507010104,02Ｂ  
2025年1回中京1日目 3R,2025010507010103,02Ｂ  
2025年1回中京1日目 2R,2025010507010102,03Ｄ  
2025年1回中京1日目 1R,2025010507010101,0DＣ  
2024年7回京都9日目12R,2024122808070912,0DＣ  
2024年7回京都9日目11R,2024122808070911,0DＣ  
2024年7回京都9日目10R,2024122808070910,03Ｄ  
2024年7回京都9日目 9R,2024122808070909,02Ｂ  
2024年7回京都9日目 8R,2024122808070908,0DＣ  
2024年7回京都9日目 7R,2024122808070907,0DＣ  
2024年7回京都9日目 6R,2024122808070906,02Ｂ  
2024年7回京都9日目 5R,2024122808070905,03Ｄ  
2024年7回京都9日目 3R,2024122808070903,03Ｄ  
2024年7回京都9日目 2R,2024122808070902,0DＣ  
2024年7回京都9日目 1R,2024122808070901,02Ｂ  
2024年5回中山9日目12R,2024122806050912,0DＣ  
2024年5回中山9日目11R,2024122806050911,0DＣ  
2024年5回中山9日目10R,2024122806050910,02Ｂ  
2024年5回中山9日目 9R,2024122806050909,03Ｄ  
2024年5回中山9日目 8R,2024122806050908,0DＣ  
2024年5回中山9日目 7R,2024122806050907,0DＣ  
2024年5回中山9日目 6R,2024122806050906,03Ｄ  
2024年5回中山9日目 5R,2024122806050905,0DＣ  
2024年5回中山9日目 4R,2024122806050904,03Ｄ  
2024年5回中山9日目 3R,2024122806050903,03Ｄ  
2024年5回中山9日目 2R,2024122806050902,02Ｂ  
2024年5回中山9日目 1R,2024122806050901,0DＣ  
2024年7回京都8日目12R,2024122208070812,03Ｄ  
2024年7回京都8日目11R,2024122208070811,0DＣ  
2024年7回京都8日目10R,2024122208070810,0DＣ  
2024年7回京都8日目 9R,2024122208070809,0DＣ  
2024年7回京都8日目 8R,2024122208070808,03Ｄ  
2024年7回京都8日目 7R,2024122208070807,0DＣ  
2024年7回京都8日目 6R,2024122208070806,03Ｄ  
